"","Identifiers","c_1","c_2","c_3","c_4","n_5","n_6","n_7","n_8","r_1","r_2","r_3","r_4","C_mean","N_mean","R_mean","C_sd","N_sd","R_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_c_1","Z_scores_c_2","Z_scores_c_3","Z_scores_c_4","Z_scores_n_5","Z_scores_n_6","Z_scores_n_7","Z_scores_n_8","Z_scores_r_1","Z_scores_r_2","Z_scores_r_3","Z_scores_r_4","N_vs_C_Ttest_p","N_vs_C_Ttest_padj","log(N/C)","R_vs_C_Ttest_p","R_vs_C_Ttest_padj","log(R/C)","R_vs_N_Ttest_p","R_vs_N_Ttest_padj","log(R/N)","missing_data_c_1","missing_data_c_2","missing_data_c_3","missing_data_c_4","missing_data_n_5","missing_data_n_6","missing_data_n_7","missing_data_n_8","missing_data_r_1","missing_data_r_2","missing_data_r_3","missing_data_r_4","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"1941","UBC12_MOUSE",-5.01814012636209,-3.67786414868482,-3.83071104763792,-4.83423913354445,-4.00209999467727,-4.21941327102345,-4.31981666415579,-5.75556864508233,-2.93993849615298,-0.862122396436959,-1.31336720469624,-1.17594566626905,-4.34023861405732,-4.57422464373471,-1.57284344088881,0.683604477983537,0.798647772562635,0.930757586378118,0.000884705049981138,0.478646998325234,3,-0.950642777597611,-0.113709146867379,-0.209154198645724,-0.835806036376229,-0.316177808784034,-0.451878807986817,-0.514575579212627,-1.41112907881905,0.347087588930832,1.64457721143289,1.36279796446086,1.44861066946488,NA,NA,NA,0.00380672888055256,0.844326366312773,2.76739517316851,0.00290484335105151,0.848403079736876,3.0013812028459,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"sp|P61082|UBC12_MOUSE","sp|P61082|UBC12_MOUSE","3","3","3","NEDD8-conjugating enzyme Ubc12",1,3,3,3
"1942","UBC9_MOUSE",-1.98679313184083,-1.39030176686112,-1.61131711645772,-5.14126324210834,-1.47009284684545,-5.64688927485084,-2.16899105546285,-5.29676145630332,-1.58462921434392,-4.04466932111203,-1.8497253875584,-1.86053016617311,-2.532418814317,-3.64568365836562,-2.33488852229687,1.7565720709841,2.13265860972743,1.14697261323026,0.535639331277112,0.821692394966405,NA,0.508134628178387,0.864355587943738,0.732366585959015,-1.37569544246956,0.816704847695893,-1.67765218692638,0.399327153283759,-1.46855801576803,0.748304436300612,-0.720816324440001,0.589990638655282,0.583538091587289,0.452154538885237,0.811368016743662,-1.11326484404861,0.857807021132314,0.975243806663475,0.197530292020137,0.332417413606547,0.848403079736876,1.31079513606875,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"sp|P63280|UBC9_MOUSE","sp|P63280|UBC9_MOUSE","4","4","4","SUMO-conjugating enzyme UBC9",1,4,4,4
"1943","UBE2N_MOUSE",1.07003601846099,0.666454955132505,1.16147338410685,1.08459806318011,0.522184963481436,0.263240962501179,0.751836659407356,0.65702249610127,0.343040056567389,0.564956531022272,1.22219230906731,0.88965516649505,0.995640605220112,0.54857127037281,0.754961015788004,0.22309326122714,0.21227977492204,0.383939307933978,0.138699805117943,0.751192646907741,NA,0.948531317508139,-0.31218171514666,1.23416483457812,0.994020467588876,-0.762854641164157,-1.57174808643931,-0.0454649707042403,-0.341646982750113,-1.32247038977634,-0.629244128864383,1.42383959135463,0.385054703815434,0.0272862752956618,0.790992442281521,-0.447069334847302,0.329590218674038,0.844326366312773,-0.240679589432108,0.39277307035403,0.849800198774195,0.206389745415194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P61089|UBE2N_MOUSE","sp|P61089|UBE2N_MOUSE","6","6","6","Ubiquitin-conjugating enzyme E2 N",1,6,6,6
"1944","UBF1_MOUSE",0.0461013582250551,-0.289679159495865,0.0254183711818641,0.43963271580812,0.256342430273772,0.018105515384196,-0.496751609289827,0.244835570126149,0.444766722015721,-0.280053764269137,-0.0431069246113509,0.12069223228319,0.0553683214297935,0.00563297662357254,0.0605745663546058,0.29871935826512,0.352429164170832,0.304409404925164,0.964719669060138,0.986656195137807,NA,0.0192218756633913,-1.1382835463862,-0.0520766910586156,1.37580647813139,0.743966665759195,-0.0772856290098723,-1.85210543522138,0.704300120773073,1.39350446746821,-1.10510280308421,-0.288297666493893,0.276352163458912,0.836845979486223,0.942856526071149,-0.049735344806221,0.981314308245036,0.996105694861624,0.00520624492481225,0.821476254832909,0.961997449964265,0.0549415897310332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P25976|UBF1_MOUSE","sp|P25976|UBF1_MOUSE","11","11","11","Nucleolar transcription factor 1",1,11,11,11
"1945","UBP14_MOUSE",-3.89890555715922,-1.374666174226,-1.53383015111035,-1.45053849313597,-1.43889293858851,-1.52416630412622,-0.587174051594843,-1.23365130746286,-1.37958495827604,-1.11850038089004,-1.32134700254256,-1.13095549959507,-2.06448509390788,-1.19597115044311,-1.23759696032593,1.22467324551778,0.423783260584912,0.132578351064957,0.236962168136699,0.768236717906138,NA,-3.00570317789849,0.156181401113846,-0.0431888042032537,0.0611430633249031,0.0757303879608477,-0.0310837839901811,1.14260099961791,0.332817870556659,0.150020088704064,0.477056939739752,0.222969467194832,0.461455547879115,0.256342322478263,0.790992442281521,0.868513943464775,0.270055876114797,0.844326366312773,0.826888133581956,0.861411521799613,0.964950279251817,-0.0416258098828184,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9JMA1|UBP14_MOUSE","sp|Q9JMA1|UBP14_MOUSE","9","9","9","Ubiquitin carboxyl-terminal hydrolase 14",1,9,9,9
"1946","UBP2L_MOUSE",-2.11438855267644,-2.35919822128335,-2.12757546179922,-2.08017004319086,-1.79210864331669,-1.85382405847329,-2.06434377124367,-1.86271347761708,-2.38434004583764,-2.24681658880623,-2.12926705545221,-2.08785472835406,-2.17033306973747,-1.89324748766268,-2.21206960461253,0.127485187179119,0.118306856140269,0.133129079545388,0.0120589860287593,0.625830454415611,4,-0.120430030268417,-1.43045976594878,-0.190996046598044,0.0626806499259562,1.60415979854082,1.27390720081841,0.147370470282171,1.22633798724294,-1.5649991326446,-0.829081229197737,-0.200048131831072,0.0215582296783455,0.0190688542875791,0.790992442281521,0.277085582074784,0.666594828405949,0.907374689123206,-0.0417365348750671,0.0119136371998958,0.848403079736876,-0.318822116949851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q80X50|UBP2L_MOUSE","sp|Q80X50|UBP2L_MOUSE","6","6","6","Ubiquitin-associated protein 2-like",1,6,6,6
"1947","UBP5_MOUSE",0.843955222561132,0.963947364883133,1.06584905499454,0.735440722114696,0.887646599602508,0.596730263587606,0.911204041361749,1.03566345684586,0.72753745241933,0.885226336878066,0.896526914963108,0.863640426319154,0.902298091138374,0.857811090349432,0.843232782644915,0.143520988758743,0.185773721860057,0.0783275270749338,0.83379053512601,0.930315349004985,NA,-0.180662696296204,0.729209738754464,1.50190649308553,-1.00350284940015,0.150638827704216,-2.05531191143317,0.329269415359911,1.27301614110489,-1.06343150058871,0.13228653982989,0.217976188341412,-0.0313943864620799,0.718536806467878,0.901182127589432,-0.0444870007889424,0.504732678362837,0.861008694535009,-0.0590653084934596,0.891950472344032,0.973513545649341,-0.0145783077045172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P56399|UBP5_MOUSE","sp|P56399|UBP5_MOUSE","23","23","23","Ubiquitin carboxyl-terminal hydrolase 5",1,23,23,23
"1948","UBP7_MOUSE",-3.20436517160458,-2.4206182764593,-2.13313621164178,-2.39622880817893,-3.40313811237786,-2.97708007945929,-2.86623613455795,-2.5483705060413,-3.86602600109546,-2.52366447316013,-2.89042400941137,-2.49659554193318,-2.53858711697115,-2.9487062081091,-2.94417750640004,0.462541309894863,0.353262612218533,0.640274657640861,0.444363603721955,0.802893093164146,NA,-0.79653096485986,0.78843593554759,1.36980928454453,0.837758618906688,-1.1985083554866,-0.336893612242898,-0.112734531208641,0.53008332631246,-2.1346039072028,0.580046196468097,-0.161649533323922,0.634787542545358,0.211679259909001,0.790992442281521,-0.410119091137951,0.347751180557829,0.844326366312773,-0.405590389428887,0.990629042177118,0.997640572303751,0.00452870170906472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6A4J8|UBP7_MOUSE","sp|Q6A4J8|UBP7_MOUSE","5","5","5","Ubiquitin carboxyl-terminal hydrolase 7",1,5,5,5
"1949","UBQL1_MOUSE",-1.97782261556821,-1.60196446604398,-1.37578050427856,-1.66090242347778,-1.51386623128394,-1.39442909486338,-1.59527600932966,-1.07475518857283,-1.17255490182663,-1.08321192190536,-1.08374243310464,-1.28796774528577,-1.65411750234213,-1.39458163101245,-1.1568692505306,0.248342813579456,0.228616145464344,0.0969635472238705,0.0219176838625448,0.68562699237434,1,-2.05410339830868,-0.713658218193947,0.0929950411580373,-0.923852146589375,-0.399468265654138,0.0264874680297332,-0.689804778867255,1.16655945379892,0.817770543904045,1.13639970483658,1.13450771132525,0.406166884560839,0.175355790180151,0.790992442281521,0.259535871329679,0.0212883563711594,0.844326366312773,0.497248251811533,0.127279507998961,0.848403079736876,0.237712380481854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8R317|UBQL1_MOUSE","sp|Q8R317|UBQL1_MOUSE","5","5","4","Ubiquilin-1",1,5,5,4
"1950","UBQL2_MOUSE",-6.25510424972746,-6.14055215176838,-2.5866569414002,-5.69136595914333,-2.46859477066728,-2.28075256613599,-2.32073083752331,-2.55706806896187,-2.46398684548878,-3.39455150485676,-4.4583292596086,-2.49792997260918,-5.16841982550984,-2.40678656082211,-3.20369939564083,1.73828426386886,0.128705013916896,0.940887127217508,0.020466507441525,0.68562699237434,1,-1.67058723156636,-1.59870161154275,0.631497269559461,-1.31682089055909,0.70558558828673,0.82346342361155,0.798375600015548,0.650065366337479,0.708477229421031,0.124513961156645,-0.54304538371869,0.687176678998443,0.0497774885960889,0.790992442281521,2.76163326468773,NA,NA,NA,0.188580068428013,0.848403079736876,-0.796912834818721,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"sp|Q9QZM0|UBQL2_MOUSE","sp|Q9QZM0|UBQL2_MOUSE","3","2","2","Ubiquilin-2",1,3,2,2
"1951","UBR4_MOUSE",-2.17201401732594,-1.74569380299964,-1.94305363597571,-2.29124251547585,-2.22957790805679,-2.26511815019402,-1.9458139712147,-2.06025714199406,-2.89943854996537,-2.36951362275999,-2.25185529605281,-1.9393937076695,-2.03800099294429,-2.12519179286489,-2.36505029411192,0.242589676426869,0.14929697284712,0.399828032393981,0.28927699171305,0.770704478026563,NA,0.0138212312605148,1.46261807869828,0.79191494472085,-0.391362164786741,-0.181802575949492,-0.302581720440618,0.782534284696476,0.393613235531737,-2.45824163186763,-0.657356902235259,-0.257509540839242,0.804352761211123,0.567244350766159,0.849861991682123,-0.0871907999206067,0.221402415743288,0.844326366312773,-0.327049301167634,0.326629650433914,0.848403079736876,-0.239858501247027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|A2AN08|UBR4_MOUSE","sp|A2AN08|UBR4_MOUSE","14","14","14","E3 ubiquitin-protein ligase UBR4",1,14,14,14
"1952","UBXN1_MOUSE",-4.2994646135179,-2.65232778495605,-2.88739705838376,-2.25915378952894,-3.36339118545975,-2.74899676559842,-2.70697627581155,-2.17513970473729,-5.03787711322255,-2.86551252301437,-2.61580646245968,-3.87267077620466,-3.02458581159666,-2.74862598290175,-3.59796671872532,0.888556682191457,0.485989575025227,1.10301589308271,0.403834055634888,0.795466368315593,NA,-1.35937179447282,0.545024001016646,0.273240304482236,0.99960609207518,-0.277097225808221,0.433256722732712,0.481840205711713,1.09674196267484,-2.21311365452353,0.298542887984117,0.587249426252586,-0.865918928125464,0.610896535484473,0.866401280905723,0.275959828694909,0.450400932497259,0.855800529831468,-0.573380907128653,0.229525180509451,0.848403079736876,-0.849340735823562,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"sp|Q922Y1|UBXN1_MOUSE","sp|Q922Y1|UBXN1_MOUSE","4","4","4","UBX domain-containing protein 1",1,4,4,4
"1953","UCHL3_MOUSE",-1.23565783227757,-1.23052158694782,-1.36742356343002,-0.681095494916754,-1.03695982387515,-1.35566001837556,-0.840956942822991,-0.971396487797417,-1.38925059299355,-0.959655859918325,-0.92374683513767,-1.33003629812049,-1.12867461939304,-1.05124331821778,-1.15067239654251,0.305038983074258,0.218685025817531,0.242949578235146,0.851434564472274,0.934797053506684,NA,-0.527814322834232,-0.506206152335812,-1.08215240479748,1.80522796162736,0.30810767224264,-1.03266320191032,1.1326912736953,0.583932453470443,-1.17397866036012,0.633325243861524,0.784394416004991,-0.924864278664288,0.695660285076667,0.895843275617156,0.0774313011752605,0.914032566943433,0.986867479736884,-0.0219977771494673,0.565488182110534,0.890474216483277,-0.0994290783247278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9JKB1|UCHL3_MOUSE;sp|P58321|UCHL4_MOUSE","sp|Q9JKB1|UCHL3_MOUSE;sp|P58321|UCHL4_MOUSE","6;5","6;5","6;5","Ubiquitin carboxyl-terminal hydrolase isozyme L3;Ubiquitin carboxyl-terminal hydrolase isozyme L4",2,6,6,6
"1954","UCHL5_MOUSE",-4.48389572584037,-4.0990514524345,-3.79758063583437,-3.38038431676973,-4.16260408526992,-4.18489788519441,-3.93475420352825,-3.80489983619449,-5.39556215001786,-5.11869518170716,-4.7856540101106,-4.00026871111444,-3.94022803271974,-4.02178900254677,-4.82504501323752,0.467109089799475,0.183529617811467,0.603746035038311,0.0409162497781033,0.733765936077016,4,-0.378819206152925,0.279234766436317,0.794726569725339,1.50810004071516,0.170564674672356,0.132443999328569,0.560170367663834,0.782211302626449,-1.93769835172758,-1.46427722800087,-0.894802556946675,0.448145621660002,0.761826723043022,0.92233226110975,-0.0815609698270245,0.0622920409269579,0.844326366312773,-0.884816980517773,0.0713886979380864,0.848403079736876,-0.803256010690748,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"sp|Q9WUP7|UCHL5_MOUSE","sp|Q9WUP7|UCHL5_MOUSE","4","4","4","Ubiquitin carboxyl-terminal hydrolase isozyme L5",1,4,4,4
"1955","UCRI_MOUSE",1.08295435105615,1.37036022756143,1.35661056636919,1.8400587206036,1.26398376499842,1.08196974753362,1.29726025837942,1.24285094497077,1.18025782534605,1.19166337959944,1.25738173752961,1.45351655728416,1.41249596639759,1.22151617897056,1.27070487493982,0.314274923938514,0.0956888014966536,0.126525154228823,0.421624255371529,0.795466368315593,NA,-1.08031893146025,0.339921053162132,0.271975961580559,2.6609751270968,-0.185747062576267,-1.08518443145871,-0.0213085096058733,-0.290176646118721,-0.599485740053139,-0.543124247398879,-0.218371529079181,0.75084495591153,0.317089491566361,0.790992442281521,-0.190979787427035,0.450244544896244,0.855800529831468,-0.141791091457778,0.559587672528672,0.890269469642961,0.0491886959692573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9CR68|UCRI_MOUSE","sp|Q9CR68|UCRI_MOUSE","10","10","10","Cytochrome b-c1 complex subunit Rieske, mitochondrial",1,10,10,10
"1956","UD16_MOUSE",-4.96296229749197,-3.15905628172472,-2.60722069752494,-4.22519957584265,-3.57315444964629,-5.64976207368879,-2.45890470298466,-2.1056993085496,-5.27015690974607,-3.92221034296534,-2.96147049317069,-2.21036015512462,-3.73860971314607,-3.44688013371733,-3.59104947525168,1.05699767104978,1.59619291877525,1.32057335909701,0.954126643342855,0.980328891308848,NA,-1.12274257363213,0.354750790982935,0.806732993429813,-0.518476322303288,0.0155827356321449,-1.68526750745931,0.928211549343578,1.21750523873908,-1.37435102622543,-0.270312295345585,0.516583884824387,1.1317825320138,0.772351011496136,0.924708631643838,0.291729579428739,0.867498750067716,0.975243806663475,0.147560237894389,0.894014773518806,0.973513545649341,-0.14416934153435,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"sp|Q64435|UD16_MOUSE;sp|Q62452|UD19_MOUSE;sp|P70691|UD12_MOUSE;sp|Q63886|UD11_MOUSE","sp|Q64435|UD16_MOUSE;sp|Q62452|UD19_MOUSE;sp|P70691|UD12_MOUSE;sp|Q63886|UD11_MOUSE","10;7;7;7","3;0;0;0","3;0;0;0","UDP-glucuronosyltransferase 1-6;UDP-glucuronosyltransferase 1A9;UDP-glucuronosyltransferase 1-2;UDP-glucuronosyltransferase 1A1",4,10,3,3
"1957","UD17_MOUSE",0.980095127050859,1.61149843137028,1.66323873930397,1.56300096063963,0.791963251547198,1.1013936197715,1.44455749588541,1.6798840808146,0.553595619130892,1.44246532582306,1.09945895282109,1.76424635118913,1.45445831459118,1.25444961200468,1.21494156224104,0.318879707583627,0.389210853365661,0.517757183662549,0.694585751156927,0.869638578421581,NA,-0.835048069202324,0.773140271671286,0.904923173982619,0.649616896900623,-1.31422118512035,-0.526100015835489,0.347940618415314,0.9473189675493,-1.92134510207031,0.342611847598974,-0.53102762519678,1.16219022130713,0.458017362928439,0.812731896718126,-0.200008702586508,0.466579522070715,0.861008694535009,-0.23951675235014,0.907188899000681,0.975766893525571,-0.039508049763632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6ZQM8|UD17_MOUSE","sp|Q6ZQM8|UD17_MOUSE","14","14","7","UDP-glucuronosyltransferase 1A7",1,14,14,7
"1958","UFC1_MOUSE",-5.14591764825379,-2.14627866115928,-1.74063940087565,-1.7953087335548,-2.2561670960292,-5.67153441607621,-4.73121010866599,-5.51120560013307,-4.84564159195785,-2.20593060419375,-4.81667279016325,-1.9548868496071,-2.70703611096088,-4.54252930522612,-3.45578295898049,1.63582410244618,1.57861108804236,1.59149282040233,0.312499081046347,0.770704478026563,NA,-0.956535228593413,0.862366973462645,1.10833595404486,1.07518590831507,0.795733516228187,-1.27525541477016,-0.705067481904288,-1.17803623685352,-0.774455724235983,0.826195603838124,-0.756889804603045,0.978421935071531,0.15753919136646,0.790992442281521,-1.83549319426524,0.536087018877263,0.867502552686098,-0.748746848019608,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sp|Q9CR09|UFC1_MOUSE","sp|Q9CR09|UFC1_MOUSE","3","3","3","Ubiquitin-fold modifier-conjugating enzyme 1",1,3,3,3
"1959","UFL1_MOUSE",-2.90376532552825,-2.71789055297327,-2.45899622679682,-3.29535776478858,-4.91362674388269,-2.96251512494556,-3.10195031246801,-2.88867441873948,-5.16345579719652,-4.8749203681931,-2.91279592691752,-4.16675427773636,-2.84400246752173,-3.46669165000893,-4.27948159251087,0.351865137022768,0.968668381037249,1.00274537914172,0.0999501266049568,0.733765936077016,NA,0.64571709956147,0.837356591241491,1.10428026455827,0.241979814646218,-1.42647814924131,0.585145234203542,0.441385604578668,0.66127603564644,-1.68405539937515,-1.3865713342391,0.636406423152752,-0.656442184733278,0.297044994668985,0.790992442281521,-0.622689182487203,0.05824522455068,0.844326366312773,-1.43547912498914,0.287930628058736,0.848403079736876,-0.81278994250194,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"sp|Q8CCJ3|UFL1_MOUSE","sp|Q8CCJ3|UFL1_MOUSE","4","4","4","E3 UFM1-protein ligase 1",1,4,4,4
"1960","UFM1_MOUSE",-1.99026500643484,-1.13155869962939,-1.82911569815905,-1.30037460370271,-1.56291526514145,-1.34038925515049,-1.3122587609123,-1.28250715890543,-1.89340083062956,-1.39062866999133,-1.164502032126,-1.39469837784017,-1.5628285019815,-1.37451761002742,-1.46080747764676,0.411698322938027,0.127802593176457,0.307803727620556,0.694302158010333,0.869638578421581,NA,-1.81976863338345,1.16116543007062,-1.26035098554012,0.575133774175286,-0.336256295423688,0.436225935030995,0.533878820344435,0.637159258792067,-1.48351196576847,0.26182360231237,1.04680514038301,0.247695919006943,0.437071203407994,0.807162918098828,0.188310891954079,0.706209971790902,0.927026888728582,0.102021024334732,0.631876197799283,0.901528047338221,-0.0862898676193469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P61961|UFM1_MOUSE","sp|P61961|UFM1_MOUSE","2","2","2","Ubiquitin-fold modifier 1",1,2,2,2
"1961","UGGG1_MOUSE",1.7721708352404,2.10288260150702,1.95406754031223,2.01621499142656,2.01642467914524,2.00655406237275,2.04408557389856,2.2261023312557,2.05372502706478,2.03373754531225,2.03564098903759,2.1964107827443,1.96133399212155,2.07329166166806,2.07987858603973,0.140099291155497,0.103104893455765,0.0782085292530778,0.281488617435823,0.770704478026563,NA,-2.31974532157775,0.564371291904874,-0.733435542044561,-0.191451510850717,-0.189622837381019,-0.275703868425716,0.0516060943937907,1.63896284239266,0.135671162097389,-0.0386384151968686,-0.022038601609785,1.38002470629772,0.249408075232124,0.790992442281521,0.111957669546512,0.203112424004737,0.844326366312773,0.118544593918177,0.922466710724392,0.977942356446508,0.00658692437166497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6P5E4|UGGG1_MOUSE","sp|Q6P5E4|UGGG1_MOUSE","37","37","37","UDP-glucose:glycoprotein glucosyltransferase 1",1,37,37,37
"1962","UGPA_MOUSE",0.297468493297327,0.306682332228132,0.270233718589775,0.400200393630698,0.148107061772475,0.407675130132041,0.328882237552648,0.605358783983625,-0.361980803113553,0.531007264764835,0.446200290528783,0.398429269151105,0.318646234436483,0.372505803360197,0.253414005332792,0.0565287073037265,0.189486325672609,0.413910121662817,0.820056052724438,0.923949820177722,NA,-0.0709966839534801,-0.033373316606571,-0.182205914017916,0.348494046622043,-0.680892303783783,0.379016042863065,0.0572767587163686,1.18622840930366,-2.76376169882447,0.882624825457962,0.536327916077956,0.341261918145167,0.618486956041953,0.866902997527973,0.0538595689237145,0.774575617808551,0.951349541231686,-0.0652322291036906,0.627187202950867,0.90011304630989,-0.119091798027405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91ZJ5|UGPA_MOUSE","sp|Q91ZJ5|UGPA_MOUSE","12","12","12","UTP--glucose-1-phosphate uridylyltransferase",1,12,12,12
